Date,OrderID,SalesRepID,ProductID,CustomerID,Units,UnitPrice,TotalRevenue
06/12/2020,OR8413,EM001,PR011,C007,2,53,106
06/12/2020,OR8414,EM011,PR010,C008,1,22.5,22.5
06/12/2020,OR8415,EM012,PR004,C004,2,58,116
06/12/2020,OR8416,EM004,PR005,C005,7,559.65,3917.55
06/12/2020,OR8417,EM010,PR012,C001,2,38,76
06/12/2020,OR8418,EM011,PR008,C002,2,46,92
06/12/2020,OR8419,EM005,PR007,C003,2,45.9,91.8
06/12/2020,OR8420,EM001,PR005,C004,2,159.9,319.8
06/12/2020,OR8421,EM004,PR002,C005,22,710.6,15633.2
06/12/2020,OR8422,EM004,PR008,C006,3,75,225
06/12/2020,OR8423,EM007,PR001,C007,8,159.6,1276.8
06/12/2020,OR8424,EM011,PR003,C001,3,69,207
06/12/2020,OR8425,EM006,PR002,C002,12,387.6,4651.2
06/12/2020,OR8426,EM007,PR009,C003,2,40,80
06/12/2020,OR8427,EM001,PR003,C004,2,48,96
06/12/2020,OR8428,EM006,PR002,C005,1,34,34
06/12/2020,OR8429,EM007,PR008,C006,1,24,24
06/12/2020,OR8430,EM011,PR001,C007,2,37.9,75.8
06/12/2020,OR8431,EM007,PR001,C008,13,246.35,3202.55
06/12/2020,OR8432,EM006,PR008,C004,2,50,100
06/12/2020,OR8433,EM007,PR001,C005,2,39.9,79.8
06/12/2020,OR8434,EM010,PR006,C001,2,45.9,91.8
06/12/2020,OR8435,EM012,PR002,C001,2,66,132
06/12/2020,OR8436,EM008,PR006,C002,2,45.9,91.8
06/12/2020,OR8437,EM013,PR003,C003,2,50,100
06/12/2020,OR8438,EM010,PR008,C004,2,48,96
06/12/2020,OR8439,EM004,PR010,C005,2,45,90
06/12/2020,OR8440,EM010,PR001,C006,21,397.95,8356.95
06/12/2020,OR8441,EM009,PR008,C007,2,46,92
06/12/2020,OR8442,EM011,PR003,C008,1,23,23
06/12/2020,OR8443,EM011,PR001,C004,2,39.9,79.8
06/12/2020,OR8444,EM010,PR011,C005,1,27.5,27.5
06/12/2020,OR8445,EM003,PR007,C001,3,65.85,197.55
06/12/2020,OR8446,EM007,PR002,C002,2,66,132
06/12/2020,OR8447,EM013,PR008,C003,1,24,24
06/12/2020,OR8448,EM008,PR012,C004,1,18,18
06/12/2020,OR8449,EM009,PR004,C005,4,116,464
06/12/2020,OR8450,EM005,PR006,C006,1,22.95,22.95
06/12/2020,OR8451,EM001,PR009,C007,1,19,19
06/12/2020,OR8452,EM001,PR012,C001,3,57,171
06/12/2020,OR8453,EM002,PR001,C002,2,39.9,79.8
06/12/2020,OR8454,EM011,PR002,C003,4,132,528
06/12/2020,OR8455,EM004,PR005,C004,3,239.85,719.55
06/12/2020,OR8456,EM006,PR010,C005,2,47,94
06/12/2020,OR8457,EM011,PR008,C006,2,48,96
06/12/2020,OR8458,EM003,PR010,C007,1,23.5,23.5
06/12/2020,OR8459,EM011,PR007,C008,3,68.85,206.55
06/12/2020,OR8460,EM001,PR001,C004,2,37.9,75.8
06/12/2020,OR8461,EM001,PR010,C005,1,23.5,23.5
06/12/2020,OR8462,EM015,PR004,C001,3,90,270
06/12/2020,OR8463,EM011,PR010,C001,1,22.5,22.5
06/12/2020,OR8464,EM007,PR007,C002,3,68.85,206.55
06/12/2020,OR8465,EM007,PR001,C003,3,59.85,179.55
06/12/2020,OR8466,EM007,PR009,C004,2,40,80
06/12/2020,OR8467,EM013,PR006,C005,3,65.85,197.55
06/12/2020,OR8468,EM007,PR004,C006,1,29,29
06/12/2020,OR8469,EM007,PR007,C007,2,45.9,91.8
06/12/2020,OR8470,EM004,PR001,C008,3,59.85,179.55
06/12/2020,OR8471,EM015,PR003,C004,3,72,216
06/12/2020,OR8472,EM013,PR010,C005,21,468.93,9847.53
06/12/2020,OR8473,EM003,PR004,C001,2,58,116
06/12/2020,OR8474,EM004,PR003,C002,3,75,225
07/12/2020,OR8475,EM006,PR004,C003,2,60,120
07/12/2020,OR8476,EM011,PR011,C004,1,26.5,26.5
07/12/2020,OR8477,EM007,PR002,C005,2,66,132
07/12/2020,OR8478,EM013,PR012,C006,4,76,304
07/12/2020,OR8479,EM006,PR004,C007,3,90,270
07/12/2020,OR8480,EM009,PR002,C001,1,33,33
07/12/2020,OR8481,EM006,PR006,C002,2,45.9,91.8
07/12/2020,OR8482,EM010,PR004,C003,2,58,116
07/12/2020,OR8483,EM003,PR008,C004,3,72,216
07/12/2020,OR8484,EM014,PR012,C005,2,36,72
07/12/2020,OR8485,EM001,PR011,C006,3,82.5,247.5
07/12/2020,OR8486,EM007,PR001,C007,1,19.95,19.95
07/12/2020,OR8487,EM010,PR010,C008,1,23.5,23.5
07/12/2020,OR8488,EM001,PR010,C004,1,22.5,22.5
07/12/2020,OR8489,EM010,PR004,C005,2,60,120
07/12/2020,OR8490,EM006,PR008,C001,4,100,400
07/12/2020,OR8491,EM011,PR005,C001,3,227.85,683.55
07/12/2020,OR8492,EM011,PR008,C002,2,48,96
07/12/2020,OR8493,EM015,PR010,C003,4,94,376
07/12/2020,OR8494,EM009,PR007,C004,1,22.95,22.95
07/12/2020,OR8495,EM002,PR010,C005,2,45,90
07/12/2020,OR8496,EM010,PR006,C006,3,65.85,197.55
07/12/2020,OR8497,EM007,PR005,C007,1,79.95,79.95
07/12/2020,OR8498,EM010,PR009,C008,18,342,6156
07/12/2020,OR8499,EM012,PR001,C004,2,39.9,79.8
07/12/2020,OR8500,EM011,PR009,C005,4,80,320
07/12/2020,OR8501,EM010,PR006,C001,3,68.85,206.55
07/12/2020,OR8502,EM011,PR001,C002,3,56.85,170.55
07/12/2020,OR8503,EM007,PR007,C003,2,45.9,91.8
07/12/2020,OR8504,EM007,PR006,C004,4,91.8,367.2
07/12/2020,OR8505,EM011,PR003,C005,3,69,207
07/12/2020,OR8506,EM008,PR006,C006,15,327,4905
07/12/2020,OR8507,EM013,PR008,C007,1,25,25
07/12/2020,OR8508,EM005,PR008,C001,2,48,96
07/12/2020,OR8509,EM005,PR006,C002,3,68.85,206.55
07/12/2020,OR8510,EM001,PR002,C003,13,407.55,5298.15
07/12/2020,OR8511,EM011,PR007,C004,3,65.85,197.55
07/12/2020,OR8512,EM015,PR010,C005,23,513.59,11812.57
07/12/2020,OR8513,EM006,PR007,C006,1,22.95,22.95
07/12/2020,OR8514,EM007,PR010,C007,2,47,94
07/12/2020,OR8515,EM012,PR001,C008,2,39.9,79.8
07/12/2020,OR8516,EM003,PR007,C004,3,68.85,206.55
07/12/2020,OR8517,EM006,PR010,C005,2,47,94
07/12/2020,OR8518,EM004,PR010,C001,1,23.5,23.5
07/12/2020,OR8519,EM005,PR012,C001,1,18,18
07/12/2020,OR8520,EM011,PR007,C002,1,22.95,22.95
07/12/2020,OR8521,EM011,PR003,C003,1,23,23
07/12/2020,OR8522,EM001,PR007,C004,2,43.9,87.8
07/12/2020,OR8523,EM015,PR004,C005,2,58,116
07/12/2020,OR8524,EM008,PR003,C006,1,24,24
07/12/2020,OR8525,EM012,PR001,C007,2,39.9,79.8
07/12/2020,OR8526,EM013,PR001,C008,3,59.85,179.55
07/12/2020,OR8527,EM009,PR012,C004,2,36,72
08/12/2020,OR8528,EM001,PR002,C005,1,32,32
08/12/2020,OR8529,EM001,PR002,C001,2,64,128
08/12/2020,OR8530,EM001,PR002,C002,2,68,136
08/12/2020,OR8531,EM007,PR003,C003,2,48,96
08/12/2020,OR8532,EM014,PR001,C004,2,39.9,79.8
08/12/2020,OR8533,EM004,PR009,C005,3,63,189
08/12/2020,OR8534,EM011,PR010,C006,1,22.5,22.5
08/12/2020,OR8535,EM011,PR004,C007,2,58,116
08/12/2020,OR8536,EM012,PR002,C001,1,34,34
08/12/2020,OR8537,EM008,PR011,C002,2,55,110
08/12/2020,OR8538,EM001,PR007,C003,3,68.85,206.55
08/12/2020,OR8539,EM011,PR006,C004,3,68.85,206.55
08/12/2020,OR8540,EM002,PR001,C005,2,39.9,79.8
08/12/2020,OR8541,EM010,PR007,C006,2,45.9,91.8
08/12/2020,OR8542,EM014,PR003,C007,5,120,600
08/12/2020,OR8543,EM007,PR009,C008,3,63,189
08/12/2020,OR8544,EM001,PR003,C004,2,46,92
08/12/2020,OR8545,EM007,PR002,C005,3,99,297
08/12/2020,OR8546,EM003,PR004,C001,2,60,120
08/12/2020,OR8547,EM011,PR001,C001,1,18.95,18.95
08/12/2020,OR8548,EM001,PR001,C002,2,39.9,79.8
08/12/2020,OR8549,EM002,PR004,C003,3,90,270
08/12/2020,OR8550,EM002,PR002,C004,3,99,297
08/12/2020,OR8551,EM011,PR004,C005,1,29,29
08/12/2020,OR8552,EM002,PR007,C006,3,68.85,206.55
08/12/2020,OR8553,EM004,PR008,C007,2,50,100
08/12/2020,OR8554,EM002,PR002,C008,2,66,132
08/12/2020,OR8555,EM011,PR005,C004,2,151.9,303.8
08/12/2020,OR8556,EM014,PR002,C005,1,33,33
08/12/2020,OR8557,EM011,PR001,C001,3,59.85,179.55
08/12/2020,OR8558,EM004,PR009,C002,2,38,76
08/12/2020,OR8559,EM007,PR001,C003,1,19.95,19.95
08/12/2020,OR8560,EM013,PR005,C004,23,1746.85,40177.55
08/12/2020,OR8561,EM010,PR007,C005,3,68.85,206.55
08/12/2020,OR8562,EM013,PR007,C006,3,68.85,206.55
08/12/2020,OR8563,EM003,PR010,C007,2,47,94
08/12/2020,OR8564,EM006,PR006,C001,1,22.95,22.95
08/12/2020,OR8565,EM010,PR002,C002,2,66,132
08/12/2020,OR8566,EM012,PR002,C003,1,33,33
08/12/2020,OR8567,EM010,PR005,C004,2,159.9,319.8
08/12/2020,OR8568,EM012,PR001,C005,2,39.9,79.8
08/12/2020,OR8569,EM003,PR011,C006,1,27.5,27.5
08/12/2020,OR8570,EM010,PR004,C007,2,58,116
08/12/2020,OR8571,EM011,PR009,C008,3,60,180
08/12/2020,OR8572,EM003,PR008,C004,1,25,25
08/12/2020,OR8573,EM010,PR006,C005,3,68.85,206.55
08/12/2020,OR8574,EM002,PR004,C001,2,58,116
08/12/2020,OR8575,EM011,PR001,C001,3,59.85,179.55
08/12/2020,OR8576,EM010,PR002,C002,3,99,297
08/12/2020,OR8577,EM011,PR012,C003,1,18,18
08/12/2020,OR8578,EM002,PR007,C004,10,229.5,2295
08/12/2020,OR8579,EM011,PR011,C005,1,26.5,26.5
08/12/2020,OR8580,EM004,PR008,C006,1,25,25
08/12/2020,OR8581,EM010,PR002,C007,6,204,1224
08/12/2020,OR8582,EM007,PR001,C008,3,59.85,179.55
08/12/2020,OR8583,EM007,PR006,C004,3,68.85,206.55
08/12/2020,OR8584,EM005,PR001,C005,1,19.95,19.95
08/12/2020,OR8585,EM004,PR011,C001,2,55,110
08/12/2020,OR8586,EM012,PR004,C002,1,29,29
08/12/2020,OR8587,EM015,PR003,C003,2,50,100
08/12/2020,OR8588,EM004,PR004,C004,3,90,270
08/12/2020,OR8589,EM010,PR001,C005,2,39.9,79.8
08/12/2020,OR8590,EM001,PR011,C006,3,79.5,238.5
08/12/2020,OR8591,EM001,PR002,C007,3,99,297
08/12/2020,OR8592,EM013,PR009,C001,2,38,76
09/12/2020,OR8593,EM009,PR011,C002,3,82.5,247.5
09/12/2020,OR8594,EM003,PR009,C003,4,76,304
09/12/2020,OR8595,EM003,PR007,C004,3,68.85,206.55
09/12/2020,OR8596,EM011,PR004,C005,3,87,261
09/12/2020,OR8597,EM004,PR003,C006,1,25,25
09/12/2020,OR8598,EM010,PR005,C007,2,159.9,319.8
09/12/2020,OR8599,EM001,PR007,C008,19,414.2,7869.8
09/12/2020,OR8600,EM010,PR008,C004,2,48,96
09/12/2020,OR8601,EM011,PR007,C005,1,22.95,22.95
09/12/2020,OR8602,EM011,PR001,C001,1,18.95,18.95
09/12/2020,OR8603,EM005,PR004,C001,3,87,261
09/12/2020,OR8604,EM006,PR007,C002,2,45.9,91.8
09/12/2020,OR8605,EM005,PR007,C003,2,45.9,91.8
09/12/2020,OR8606,EM008,PR001,C004,2,39.9,79.8
09/12/2020,OR8607,EM011,PR006,C005,21,437.85,9194.85
09/12/2020,OR8608,EM007,PR008,C006,3,75,225
09/12/2020,OR8609,EM001,PR007,C007,2,45.9,91.8
09/12/2020,OR8610,EM009,PR007,C008,3,68.85,206.55
09/12/2020,OR8611,EM009,PR001,C004,2,39.9,79.8
09/12/2020,OR8612,EM002,PR002,C005,1,33,33
09/12/2020,OR8613,EM005,PR001,C001,1,19.95,19.95
09/12/2020,OR8614,EM002,PR007,C002,3,68.85,206.55
09/12/2020,OR8615,EM001,PR009,C003,1,21,21
09/12/2020,OR8616,EM002,PR009,C004,11,209,2299
09/12/2020,OR8617,EM007,PR006,C005,2,45.9,91.8
09/12/2020,OR8618,EM011,PR004,C006,2,58,116
09/12/2020,OR8619,EM001,PR009,C007,2,40,80
09/12/2020,OR8620,EM013,PR002,C001,3,102,306
09/12/2020,OR8621,EM012,PR001,C002,3,59.85,179.55
09/12/2020,OR8622,EM006,PR002,C003,1,34,34
09/12/2020,OR8623,EM009,PR009,C004,3,60,180
09/12/2020,OR8624,EM010,PR008,C005,1,24,24
09/12/2020,OR8625,EM014,PR001,C006,3,56.85,170.55
09/12/2020,OR8626,EM002,PR007,C007,2,45.9,91.8
09/12/2020,OR8627,EM002,PR004,C008,2,58,116
09/12/2020,OR8628,EM010,PR007,C004,2,45.9,91.8
09/12/2020,OR8629,EM001,PR008,C005,3,69,207
09/12/2020,OR8630,EM001,PR002,C001,3,99,297
09/12/2020,OR8631,EM015,PR002,C001,2,68,136
09/12/2020,OR8632,EM001,PR004,C002,1,30,30
09/12/2020,OR8633,EM014,PR012,C003,3,54,162
09/12/2020,OR8634,EM006,PR007,C004,2,45.9,91.8
09/12/2020,OR8635,EM010,PR006,C005,3,68.85,206.55
09/12/2020,OR8636,EM004,PR007,C006,2,45.9,91.8
09/12/2020,OR8637,EM012,PR010,C007,20,446.6,8932
09/12/2020,OR8638,EM001,PR001,C008,3,59.85,179.55
09/12/2020,OR8639,EM003,PR001,C004,2,39.9,79.8
09/12/2020,OR8640,EM013,PR002,C005,2,66,132
09/12/2020,OR8641,EM010,PR008,C001,3,72,216
09/12/2020,OR8642,EM006,PR003,C002,2,50,100
09/12/2020,OR8643,EM006,PR001,C003,10,199.5,1995
09/12/2020,OR8644,EM011,PR003,C004,2,46,92
09/12/2020,OR8645,EM010,PR001,C005,2,37.9,75.8
09/12/2020,OR8646,EM011,PR012,C006,2,36,72
09/12/2020,OR8647,EM009,PR007,C007,3,65.85,197.55
09/12/2020,OR8648,EM010,PR004,C001,2,58,116
09/12/2020,OR8649,EM002,PR004,C002,2,58,116
09/12/2020,OR8650,EM007,PR007,C003,2,45.9,91.8
09/12/2020,OR8651,EM015,PR007,C004,2,45.9,91.8
09/12/2020,OR8652,EM006,PR007,C005,2,45.9,91.8
09/12/2020,OR8653,EM014,PR006,C006,2,43.9,87.8
10/12/2020,OR8654,EM011,PR002,C007,2,66,132
10/12/2020,OR8655,EM007,PR006,C008,2,45.9,91.8
10/12/2020,OR8656,EM001,PR002,C004,2,64,128
10/12/2020,OR8657,EM013,PR001,C005,1,19.95,19.95
10/12/2020,OR8658,EM010,PR002,C001,1,33,33
10/12/2020,OR8659,EM004,PR008,C001,3,75,225
10/12/2020,OR8660,EM009,PR002,C002,17,532.95,9060.15
10/12/2020,OR8661,EM003,PR010,C003,3,70.5,211.5
10/12/2020,OR8662,EM015,PR002,C004,3,102,306
10/12/2020,OR8663,EM003,PR006,C005,1,22.95,22.95
10/12/2020,OR8664,EM011,PR003,C006,3,69,207
10/12/2020,OR8665,EM008,PR002,C007,3,99,297
10/12/2020,OR8666,EM008,PR006,C008,1,22.95,22.95
10/12/2020,OR8667,EM007,PR001,C004,1,19.95,19.95
10/12/2020,OR8668,EM002,PR007,C005,3,68.85,206.55
10/12/2020,OR8669,EM002,PR002,C001,2,64,128
10/12/2020,OR8670,EM008,PR002,C002,2,64,128
10/12/2020,OR8671,EM009,PR006,C003,3,68.85,206.55
10/12/2020,OR8672,EM008,PR001,C004,2,39.9,79.8
10/12/2020,OR8673,EM007,PR009,C005,24,478.8,11491.2
10/12/2020,OR8674,EM002,PR001,C006,4,75.8,303.2
10/12/2020,OR8675,EM011,PR007,C007,2,45.9,91.8
10/12/2020,OR8676,EM014,PR012,C001,2,36,72
10/12/2020,OR8677,EM006,PR006,C002,3,68.85,206.55
10/12/2020,OR8678,EM001,PR001,C003,1,19.95,19.95
10/12/2020,OR8679,EM001,PR001,C004,1,19.95,19.95
10/12/2020,OR8680,EM014,PR009,C005,3,60,180
10/12/2020,OR8681,EM002,PR006,C006,1,22.95,22.95
10/12/2020,OR8682,EM013,PR007,C007,2,45.9,91.8
10/12/2020,OR8683,EM001,PR002,C008,24,752.4,18057.6
10/12/2020,OR8684,EM002,PR004,C004,2,58,116
10/12/2020,OR8685,EM004,PR001,C005,1,18.95,18.95
10/12/2020,OR8686,EM001,PR008,C001,1,24,24
10/12/2020,OR8687,EM008,PR009,C001,3,57,171
10/12/2020,OR8688,EM011,PR004,C002,7,203,1421
10/12/2020,OR8689,EM006,PR009,C003,22,438.9,9655.8
10/12/2020,OR8690,EM008,PR007,C004,2,43.9,87.8
10/12/2020,OR8691,EM007,PR006,C005,2,45.9,91.8
10/12/2020,OR8692,EM002,PR005,C006,3,239.85,719.55
10/12/2020,OR8693,EM012,PR011,C007,3,82.5,247.5
10/12/2020,OR8694,EM011,PR003,C008,3,75,225
10/12/2020,OR8695,EM010,PR002,C004,2,66,132
10/12/2020,OR8696,EM012,PR006,C005,3,68.85,206.55
10/12/2020,OR8697,EM012,PR002,C001,3,99,297
10/12/2020,OR8698,EM007,PR011,C002,1,27.5,27.5
10/12/2020,OR8699,EM009,PR002,C003,1,33,33
10/12/2020,OR8700,EM009,PR002,C004,2,66,132
10/12/2020,OR8701,EM001,PR007,C005,2,43.9,87.8
10/12/2020,OR8702,EM007,PR006,C006,20,436,8720
10/12/2020,OR8703,EM009,PR001,C007,2,39.9,79.8
10/12/2020,OR8704,EM006,PR008,C001,1,25,25
10/12/2020,OR8705,EM012,PR002,C002,3,102,306
10/12/2020,OR8706,EM013,PR001,C003,19,360.05,6840.95
10/12/2020,OR8707,EM007,PR002,C004,1,33,33
10/12/2020,OR8708,EM009,PR008,C005,1,24,24
10/12/2020,OR8709,EM010,PR004,C006,2,58,116
10/12/2020,OR8710,EM010,PR006,C007,1,22.95,22.95
11/12/2020,OR8711,EM009,PR005,C008,2,159.9,319.8
11/12/2020,OR8712,EM004,PR003,C004,1,25,25
11/12/2020,OR8713,EM001,PR006,C005,3,68.85,206.55
11/12/2020,OR8714,EM002,PR002,C001,2,66,132
11/12/2020,OR8715,EM009,PR001,C001,3,59.85,179.55
11/12/2020,OR8716,EM007,PR010,C002,1,23.5,23.5
11/12/2020,OR8717,EM002,PR011,C003,2,53,106
11/12/2020,OR8718,EM006,PR005,C004,1,79.95,79.95
11/12/2020,OR8719,EM007,PR010,C005,2,47,94
11/12/2020,OR8720,EM001,PR006,C006,23,501.4,11532.2
11/12/2020,OR8721,EM002,PR004,C007,1,28,28
11/12/2020,OR8722,EM010,PR009,C008,1,20,20
11/12/2020,OR8723,EM011,PR010,C004,1,23.5,23.5
11/12/2020,OR8724,EM013,PR009,C005,3,63,189
11/12/2020,OR8725,EM002,PR003,C001,2,48,96
11/12/2020,OR8726,EM013,PR004,C002,2,60,120
11/12/2020,OR8727,EM006,PR001,C003,7,139.65,977.55
11/12/2020,OR8728,EM004,PR003,C004,2,46,92
11/12/2020,OR8729,EM011,PR008,C005,3,69,207
11/12/2020,OR8730,EM001,PR009,C006,14,252.7,3537.8
11/12/2020,OR8731,EM004,PR003,C007,2,46,92
11/12/2020,OR8732,EM001,PR006,C001,1,22.95,22.95
11/12/2020,OR8733,EM011,PR001,C002,1,19.95,19.95
11/12/2020,OR8734,EM011,PR002,C003,1,33,33
11/12/2020,OR8735,EM009,PR002,C004,2,66,132
11/12/2020,OR8736,EM013,PR010,C005,2,47,94
11/12/2020,OR8737,EM008,PR002,C006,18,564.3,10157.4
11/12/2020,OR8738,EM011,PR001,C007,1,19.95,19.95
11/12/2020,OR8739,EM011,PR009,C008,19,342.95,6516.05
11/12/2020,OR8740,EM003,PR006,C004,3,65.85,197.55
11/12/2020,OR8741,EM011,PR008,C005,6,150,900
11/12/2020,OR8742,EM006,PR004,C001,9,270,2430
11/12/2020,OR8743,EM001,PR003,C001,3,72,216
11/12/2020,OR8744,EM012,PR002,C002,4,132,528
11/12/2020,OR8745,EM015,PR002,C003,1,34,34
11/12/2020,OR8746,EM009,PR008,C004,2,48,96
11/12/2020,OR8747,EM011,PR007,C005,3,65.85,197.55
11/12/2020,OR8748,EM006,PR007,C006,4,91.8,367.2
11/12/2020,OR8749,EM010,PR007,C007,3,68.85,206.55
11/12/2020,OR8750,EM001,PR001,C008,1,19.95,19.95
11/12/2020,OR8751,EM006,PR011,C004,3,82.5,247.5
11/12/2020,OR8752,EM002,PR004,C005,1,29,29
11/12/2020,OR8753,EM009,PR001,C001,2,39.9,79.8
11/12/2020,OR8754,EM001,PR007,C002,4,91.8,367.2
11/12/2020,OR8755,EM003,PR004,C003,3,90,270
11/12/2020,OR8756,EM011,PR007,C004,1,21.95,21.95
11/12/2020,OR8757,EM012,PR009,C005,1,20,20
11/12/2020,OR8758,EM006,PR011,C006,2,55,110
11/12/2020,OR8759,EM011,PR002,C007,2,66,132
11/12/2020,OR8760,EM011,PR002,C001,10,340,3400
11/12/2020,OR8761,EM013,PR004,C002,3,90,270
11/12/2020,OR8762,EM009,PR008,C003,2,46,92
11/12/2020,OR8763,EM012,PR002,C004,2,66,132
11/12/2020,OR8764,EM014,PR001,C005,2,39.9,79.8
11/12/2020,OR8765,EM011,PR001,C006,2,37.9,75.8
11/12/2020,OR8766,EM006,PR010,C007,2,47,94
11/12/2020,OR8767,EM001,PR006,C008,3,68.85,206.55
11/12/2020,OR8768,EM011,PR012,C004,2,36,72
11/12/2020,OR8769,EM010,PR004,C005,3,87,261
11/12/2020,OR8770,EM011,PR008,C001,3,72,216
11/12/2020,OR8771,EM012,PR007,C001,1,22.95,22.95
11/12/2020,OR8772,EM004,PR006,C002,2,45.9,91.8
11/12/2020,OR8773,EM005,PR006,C003,2,45.9,91.8
11/12/2020,OR8774,EM002,PR007,C004,2,45.9,91.8
12/12/2020,OR8775,EM002,PR010,C005,2,45,90
12/12/2020,OR8776,EM001,PR001,C006,2,39.9,79.8
12/12/2020,OR8777,EM001,PR007,C007,2,45.9,91.8
12/12/2020,OR8778,EM001,PR009,C008,2,38,76
12/12/2020,OR8779,EM008,PR009,C004,2,38,76
12/12/2020,OR8780,EM008,PR003,C005,3,72,216
12/12/2020,OR8781,EM007,PR008,C001,2,50,100
12/12/2020,OR8782,EM013,PR002,C002,3,102,306
12/12/2020,OR8783,EM011,PR002,C003,3,96,288
12/12/2020,OR8784,EM010,PR007,C004,1,22.95,22.95
12/12/2020,OR8785,EM008,PR008,C005,1,24,24
12/12/2020,OR8786,EM002,PR004,C006,3,87,261
12/12/2020,OR8787,EM001,PR006,C007,2,45.9,91.8
12/12/2020,OR8788,EM007,PR004,C001,2,58,116
12/12/2020,OR8789,EM001,PR010,C002,3,67.5,202.5
12/12/2020,OR8790,EM001,PR001,C003,1,19.95,19.95
12/12/2020,OR8791,EM002,PR001,C004,3,59.85,179.55
12/12/2020,OR8792,EM012,PR007,C005,3,68.85,206.55
12/12/2020,OR8793,EM008,PR007,C006,3,68.85,206.55
12/12/2020,OR8794,EM011,PR002,C007,2,64,128
12/12/2020,OR8795,EM010,PR002,C008,3,99,297
12/12/2020,OR8796,EM010,PR002,C004,3,99,297
12/12/2020,OR8797,EM007,PR002,C005,3,99,297
12/12/2020,OR8798,EM004,PR008,C001,13,308.75,4013.75
12/12/2020,OR8799,EM007,PR011,C001,3,82.5,247.5
12/12/2020,OR8800,EM011,PR009,C002,2,38,76
12/12/2020,OR8801,EM001,PR010,C003,2,45,90
12/12/2020,OR8802,EM008,PR011,C004,2,55,110
12/12/2020,OR8803,EM011,PR006,C005,3,68.85,206.55
12/12/2020,OR8804,EM004,PR010,C006,10,235,2350
12/12/2020,OR8805,EM008,PR008,C007,2,48,96
12/12/2020,OR8806,EM011,PR008,C008,3,72,216
12/12/2020,OR8807,EM009,PR001,C004,1,18.95,18.95
12/12/2020,OR8808,EM012,PR003,C005,1,24,24
12/12/2020,OR8809,EM013,PR002,C001,7,238,1666
12/12/2020,OR8810,EM001,PR002,C002,1,34,34
12/12/2020,OR8811,EM015,PR006,C003,1,22.95,22.95
12/12/2020,OR8812,EM009,PR002,C004,2,66,132
12/12/2020,OR8813,EM001,PR007,C005,1,22.95,22.95
12/12/2020,OR8814,EM009,PR002,C006,3,99,297
12/12/2020,OR8815,EM010,PR007,C007,3,65.85,197.55
12/12/2020,OR8816,EM001,PR003,C001,2,48,96
12/12/2020,OR8817,EM011,PR002,C002,1,32,32
12/12/2020,OR8818,EM007,PR002,C003,3,102,306
12/12/2020,OR8819,EM011,PR009,C004,2,40,80
12/12/2020,OR8820,EM007,PR008,C005,2,50,100
12/12/2020,OR8821,EM001,PR002,C006,3,96,288
12/12/2020,OR8822,EM004,PR006,C007,1,21.95,21.95
13/12/2020,OR8823,EM001,PR006,C008,2,45.9,91.8
13/12/2020,OR8824,EM004,PR007,C004,7,160.65,1124.55
13/12/2020,OR8825,EM007,PR003,C005,3,75,225
13/12/2020,OR8826,EM001,PR002,C001,1,34,34
13/12/2020,OR8827,EM003,PR002,C001,2,68,136
13/12/2020,OR8828,EM011,PR001,C002,10,199.5,1995
13/12/2020,OR8829,EM002,PR007,C003,1,22.95,22.95
13/12/2020,OR8830,EM015,PR001,C004,2,39.9,79.8
13/12/2020,OR8831,EM006,PR003,C005,3,75,225
13/12/2020,OR8832,EM011,PR011,C006,1,27.5,27.5
13/12/2020,OR8833,EM003,PR008,C007,3,75,225
13/12/2020,OR8834,EM011,PR002,C008,3,102,306
13/12/2020,OR8835,EM002,PR003,C004,2,48,96
13/12/2020,OR8836,EM008,PR006,C005,2,45.9,91.8
13/12/2020,OR8837,EM008,PR001,C001,2,39.9,79.8
13/12/2020,OR8838,EM002,PR011,C002,19,496.47,9432.93
13/12/2020,OR8839,EM003,PR002,C003,2,68,136
13/12/2020,OR8840,EM003,PR012,C004,8,144,1152
13/12/2020,OR8841,EM001,PR005,C005,10,779.5,7795
13/12/2020,OR8842,EM003,PR006,C006,1,22.95,22.95
13/12/2020,OR8843,EM014,PR009,C007,3,60,180
13/12/2020,OR8844,EM007,PR005,C001,3,239.85,719.55
13/12/2020,OR8845,EM011,PR009,C002,2,40,80
13/12/2020,OR8846,EM007,PR004,C003,1,30,30
13/12/2020,OR8847,EM003,PR001,C004,3,59.85,179.55
13/12/2020,OR8848,EM001,PR007,C005,3,68.85,206.55
13/12/2020,OR8849,EM011,PR008,C006,3,69,207
13/12/2020,OR8850,EM002,PR001,C007,1,18.95,18.95
13/12/2020,OR8851,EM012,PR005,C008,18,1367.1,24607.8
13/12/2020,OR8852,EM009,PR009,C004,4,80,320
13/12/2020,OR8853,EM001,PR004,C005,18,495.9,8926.2
13/12/2020,OR8854,EM011,PR006,C001,1,22.95,22.95
13/12/2020,OR8855,EM013,PR008,C001,1,25,25
13/12/2020,OR8856,EM002,PR006,C002,2,45.9,91.8
13/12/2020,OR8857,EM002,PR001,C003,2,39.9,79.8
13/12/2020,OR8858,EM001,PR008,C004,3,69,207
13/12/2020,OR8859,EM009,PR008,C005,2,46,92
13/12/2020,OR8860,EM004,PR007,C006,3,65.85,197.55
13/12/2020,OR8861,EM001,PR002,C007,2,66,132
13/12/2020,OR8862,EM001,PR006,C008,1,22.95,22.95
